account_id,customer_id,account_type,balance,currency,status,opened_at,closed_at
376118026786,9252672362,SAVINGS,88493.94,USD,ACTIVE,2025-01-17 06:34:11,
497521560263,7200448413,CHECKING,75581.84,USD,ACTIVE,2020-07-19 10:52:58,
981981481139,6769145081,SAVINGS,83922.1,USD,CLOSED,2023-07-02 12:25:43,
648120263744,3062333876,LOAN,28430.28,USD,CLOSED,2023-06-06 01:41:20,
21297434083,1304160431,SAVINGS,61514.98,USD,ACTIVE,2021-02-17 15:26:42,
445709367547,5300544722,SAVINGS,90181.56,USD,INACTIVE,2025-03-14 01:12:06,
845537236482,7700004628,CHECKING,91851.55,USD,INACTIVE,2024-02-09 16:53:30,
812863576049,341067836,CHECKING,23041.23,USD,INACTIVE,2022-06-07 17:52:04,
743758382921,5455905684,LOAN,3016.93,USD,ACTIVE,2020-12-23 15:37:08,
342763747955,3422434679,SAVINGS,71820.4,USD,ACTIVE,2022-06-24 03:49:23,
874895394311,3955917508,SAVINGS,43885.01,USD,CLOSED,2025-03-28 18:51:51,
202528243462,9018453258,CHECKING,59002.76,USD,ACTIVE,2024-07-26 19:06:20,
540257612823,6280028096,SAVINGS,64573.5,USD,CLOSED,2021-08-29 03:04:14,
115076601427,4250395226,SAVINGS,79195.67,USD,ACTIVE,2023-02-20 23:21:12,
332698963284,672168191,CHECKING,26044.87,USD,INACTIVE,2020-10-11 10:07:45,
661655959333,9141791327,SAVINGS,63754.6,USD,INACTIVE,2022-12-01 09:13:17,
653656257261,5017118193,CHECKING,72978.39,USD,INACTIVE,2020-12-08 17:22:12,
349334022765,3986805507,CHECKING,21738.6,USD,INACTIVE,2021-07-23 20:22:43,
159509775558,8715057231,SAVINGS,17874.32,USD,INACTIVE,2023-11-06 03:21:20,
873043643829,3565269979,CHECKING,92803.97,USD,ACTIVE,2024-05-26 13:10:32,
274426988898,3133995042,SAVINGS,78250.58,USD,ACTIVE,2023-05-02 15:49:23,
425458878512,4728092294,LOAN,3385.24,USD,CLOSED,2022-06-13 18:40:51,
887742543926,3705057133,SAVINGS,79462.45,USD,INACTIVE,2025-05-07 12:56:31,
181633861209,8014285458,LOAN,75920.84,USD,ACTIVE,2025-05-25 10:17:11,
282947366116,1421411205,SAVINGS,26182.28,USD,INACTIVE,2021-03-04 06:28:42,
173999545208,8052817161,LOAN,97969.35,USD,CLOSED,2021-11-13 05:43:59,
775164877527,1209225143,LOAN,97438.7,USD,ACTIVE,2021-04-03 04:18:52,
170848076272,9038458810,SAVINGS,77154.19,USD,CLOSED,2021-05-10 17:32:33,
445294390742,5838625649,SAVINGS,63589.8,USD,CLOSED,2021-06-28 20:46:24,
176834991579,11796924,CHECKING,14299.85,USD,ACTIVE,2024-04-03 16:14:09,
271319127424,4962052369,SAVINGS,96078.99,USD,INACTIVE,2025-02-07 21:50:50,
720807114744,2864612685,SAVINGS,37985.85,USD,CLOSED,2022-08-02 14:24:54,
311336064986,5294634831,CHECKING,29899.1,USD,ACTIVE,2022-11-10 04:46:37,
423411998933,9968539102,SAVINGS,45389.48,USD,CLOSED,2020-01-09 06:11:03,
873847848502,9851964209,SAVINGS,98116.84,USD,CLOSED,2024-02-10 12:26:36,
529408411602,9137951332,SAVINGS,75284.71,USD,ACTIVE,2024-02-13 12:14:31,
216262652248,8497085240,LOAN,69617.42,USD,CLOSED,2024-09-21 15:09:21,
214772516316,6854256664,LOAN,5853.63,USD,ACTIVE,2025-05-03 05:02:27,
624399819680,8302326251,CHECKING,24320.52,USD,INACTIVE,2024-03-18 13:21:48,
434683934698,7708784213,SAVINGS,87633.35,USD,CLOSED,2021-01-24 09:15:48,
986865442439,3515873801,CHECKING,96905.01,USD,CLOSED,2023-02-12 10:56:54,
328775746316,8488406330,CHECKING,97988.67,USD,ACTIVE,2022-12-18 15:10:01,
786183919212,9654938809,CHECKING,15592.38,USD,CLOSED,2023-12-11 20:37:55,
105932442748,6167187752,LOAN,17662.69,USD,ACTIVE,2022-06-14 16:38:56,
17906454151,4460116769,CHECKING,34187.36,USD,INACTIVE,2023-01-04 09:40:24,
423719261893,6052576669,LOAN,59339.81,USD,ACTIVE,2022-09-14 09:01:37,
624897397746,1559820079,LOAN,5775.74,USD,CLOSED,2021-01-25 17:05:49,
707203168226,6933047952,SAVINGS,54438.31,USD,CLOSED,2022-10-26 18:53:32,
786014261388,1274165852,CHECKING,74826.92,USD,ACTIVE,2024-06-07 20:49:54,
423301245489,4456392357,CHECKING,35589.05,USD,ACTIVE,2023-11-14 20:35:47,
728948833312,8762125263,LOAN,92071.3,USD,INACTIVE,2024-01-11 00:17:45,
883127819315,4338868,LOAN,47757.06,USD,INACTIVE,2020-12-26 19:25:03,
686515338886,881372909,SAVINGS,20004.12,USD,INACTIVE,2025-02-15 14:57:31,
754883028617,7493506725,SAVINGS,46734.55,USD,INACTIVE,2024-03-26 07:28:10,
102826553340,4556878410,CHECKING,25154.73,USD,INACTIVE,2023-07-31 23:33:17,
385281113258,7381862467,SAVINGS,47424.2,USD,INACTIVE,2021-11-15 14:33:01,
107986964984,7774841944,LOAN,35775.88,USD,INACTIVE,2025-06-01 21:38:09,
435302689916,703558330,CHECKING,9193.82,USD,INACTIVE,2024-06-20 10:49:54,
487326969382,7510671080,SAVINGS,62169.24,USD,ACTIVE,2024-01-22 13:33:39,
425070962776,4702330948,SAVINGS,67983.44,USD,INACTIVE,2024-11-15 20:42:14,
570482885223,7219975763,CHECKING,88779.05,USD,INACTIVE,2020-11-18 20:36:54,
425610597835,1168629136,CHECKING,50197.91,USD,CLOSED,2023-11-02 18:28:53,
226848928279,4738565018,SAVINGS,29222.69,USD,CLOSED,2020-02-21 08:01:13,
495505176406,3496187718,LOAN,77077.14,USD,INACTIVE,2023-01-02 13:50:55,
102713787366,5710437160,SAVINGS,10368.66,USD,ACTIVE,2022-07-08 15:15:14,
969190531256,1680516290,SAVINGS,86299.76,USD,ACTIVE,2025-03-24 11:17:58,
358156131760,3860456100,LOAN,89014.64,USD,ACTIVE,2024-08-01 18:45:12,
349453548418,6903863238,LOAN,5883.42,USD,INACTIVE,2021-12-19 17:26:44,
277954181870,9506997652,CHECKING,56873.1,USD,ACTIVE,2024-07-07 19:07:38,
971858365270,9249096640,CHECKING,97893.55,USD,INACTIVE,2023-06-01 14:27:44,
158725127422,3186023077,SAVINGS,35805.81,USD,CLOSED,2020-12-04 23:22:07,
726393305807,9463595157,CHECKING,1142.22,USD,ACTIVE,2023-02-17 17:01:09,
370602975880,2475804759,LOAN,53417.16,USD,INACTIVE,2024-10-11 17:59:02,
139653777147,2552471785,CHECKING,57565.14,USD,INACTIVE,2025-05-11 04:28:40,
751016562252,4443128816,CHECKING,10471.12,USD,CLOSED,2023-03-05 15:13:44,
144704403429,7388671920,LOAN,24313.12,USD,INACTIVE,2024-07-31 09:01:21,
758900560610,1749796545,LOAN,39704.78,USD,INACTIVE,2023-01-08 17:35:51,
588178152832,6742708364,SAVINGS,15969.12,USD,INACTIVE,2020-11-21 21:53:41,
919864450331,3029044703,CHECKING,56613.93,USD,INACTIVE,2022-10-11 02:58:00,
54677356964,271506786,LOAN,95860.43,USD,ACTIVE,2024-08-10 22:36:19,
348032005223,1004350131,CHECKING,58704.31,USD,ACTIVE,2021-06-02 05:50:41,
654269351976,7324250439,LOAN,65203.4,USD,INACTIVE,2020-01-22 20:54:30,
991635018573,5639071969,LOAN,49555.68,USD,ACTIVE,2022-08-03 17:55:53,
860673288488,9250325448,SAVINGS,50802.88,USD,ACTIVE,2021-02-10 09:44:05,
659446680443,3784956632,SAVINGS,27824.62,USD,ACTIVE,2021-09-07 19:52:38,
290837398839,202112791,SAVINGS,20094.26,USD,CLOSED,2021-06-15 23:15:19,
182007501501,8780797597,LOAN,85368.64,USD,INACTIVE,2022-04-06 04:01:58,
511200573466,6413909002,CHECKING,83651.96,USD,CLOSED,2020-07-11 18:33:59,
285839904788,8773109591,LOAN,31163.56,USD,ACTIVE,2021-06-16 10:32:28,
407321786542,8756803037,LOAN,83173.73,USD,CLOSED,2025-05-07 06:15:35,
743190786852,3059663558,SAVINGS,19166.01,USD,CLOSED,2022-04-17 18:29:20,
362745770492,8758573222,LOAN,60887.65,USD,ACTIVE,2025-07-10 09:35:48,
768176031798,2383763253,LOAN,6703.47,USD,CLOSED,2022-10-10 06:53:33,
353447480685,5414447896,SAVINGS,12757.34,USD,ACTIVE,2022-05-04 12:25:05,
608741300352,4721385637,CHECKING,35454.53,USD,ACTIVE,2021-05-10 12:05:24,
484709997386,8817545917,SAVINGS,54793.89,USD,ACTIVE,2022-12-06 14:23:56,
665333922837,5204712969,SAVINGS,39416.78,USD,CLOSED,2023-07-05 23:54:48,
543998596859,4792416952,SAVINGS,22412.44,USD,CLOSED,2020-08-11 08:37:36,
726106740082,4352593273,LOAN,25873.84,USD,INACTIVE,2021-10-14 03:36:23,
406362341251,1245545791,SAVINGS,95925.67,USD,INACTIVE,2021-07-22 13:48:03,
677292005316,2116492818,SAVINGS,42536.87,USD,ACTIVE,2025-01-11 21:21:08,
101127179631,9176283308,LOAN,68181.76,USD,CLOSED,2021-05-10 18:17:29,
279672753786,9232225794,CHECKING,15806.55,USD,INACTIVE,2025-01-08 04:35:44,
117201787048,4047548693,LOAN,92762.08,USD,CLOSED,2023-10-09 08:05:56,
34196354713,7583252997,CHECKING,21417.61,USD,ACTIVE,2021-06-25 23:53:38,
969233663154,6503113395,CHECKING,81787.47,USD,CLOSED,2023-11-04 17:19:15,
128916366217,6729053346,CHECKING,7309.03,USD,CLOSED,2022-09-12 03:41:32,
973067549154,2831616746,SAVINGS,60776.84,USD,ACTIVE,2022-08-30 13:28:34,
400892540860,8312628572,LOAN,22139.88,USD,ACTIVE,2022-07-28 08:25:55,
851873172208,566658866,SAVINGS,78183.36,USD,ACTIVE,2022-05-04 15:20:47,
561341560591,469310130,LOAN,73838.22,USD,ACTIVE,2023-03-23 09:23:04,
20945276483,9495049561,SAVINGS,64690.48,USD,ACTIVE,2023-12-20 08:31:35,
236005082897,6047413158,LOAN,18872.12,USD,INACTIVE,2025-02-21 13:13:58,
286548875310,3195937062,CHECKING,9183.19,USD,ACTIVE,2022-03-11 16:18:10,
151752424348,6794352253,SAVINGS,18568.72,USD,INACTIVE,2022-02-19 17:07:32,
986695711289,7076951100,LOAN,68977.64,USD,ACTIVE,2022-11-04 01:01:02,
457132698821,7886741570,LOAN,33242.57,USD,CLOSED,2021-08-25 03:59:08,
427647456355,3502356668,CHECKING,69386.81,USD,ACTIVE,2021-01-12 20:01:08,
786328961955,9947311510,LOAN,64734.82,USD,ACTIVE,2020-02-28 01:40:06,
164226631289,5619405611,CHECKING,69628.59,USD,ACTIVE,2020-01-06 18:09:45,
651845749935,9317762752,CHECKING,50285.22,USD,CLOSED,2024-03-07 11:54:54,
968996298884,8537215618,LOAN,62216.48,USD,CLOSED,2021-04-23 21:40:41,
647519589615,2294619556,CHECKING,2799.61,USD,CLOSED,2022-04-28 06:54:34,
610206533524,2581649707,SAVINGS,42896.8,USD,ACTIVE,2022-03-15 22:09:32,
925860964090,9620028617,LOAN,76898.41,USD,INACTIVE,2021-04-03 03:27:12,
277779727155,1389375238,SAVINGS,37263.16,USD,ACTIVE,2024-09-17 05:08:33,
23954869877,5618083702,LOAN,56392.62,USD,ACTIVE,2021-05-31 23:14:32,
889661996905,6773147663,SAVINGS,41379.45,USD,ACTIVE,2022-12-13 21:41:55,
114502942453,2413094460,CHECKING,89185.96,USD,CLOSED,2021-08-14 22:10:20,
571487825097,2125494204,SAVINGS,80199.11,USD,ACTIVE,2020-07-17 06:39:57,
210892045706,1860576785,SAVINGS,74548.17,USD,CLOSED,2020-09-21 23:52:07,
683843880791,5254258660,LOAN,46098.69,USD,INACTIVE,2022-05-31 00:02:57,
238763854671,8799621467,LOAN,34183.45,USD,INACTIVE,2025-03-03 19:05:46,
761718697919,9151391357,SAVINGS,11998.33,USD,INACTIVE,2025-03-01 07:21:32,
276667827488,8411558079,CHECKING,915.44,USD,INACTIVE,2023-07-16 22:10:14,
105850603880,5110218594,CHECKING,52743.51,USD,ACTIVE,2024-11-21 19:43:30,
832546627678,7317788522,SAVINGS,51652.28,USD,CLOSED,2024-12-23 19:09:29,
969793940384,5559641262,LOAN,47986.02,USD,INACTIVE,2022-09-23 05:37:41,
192152399198,5589530869,LOAN,90668.74,USD,CLOSED,2022-12-31 03:41:03,
532546345767,8190771707,LOAN,76223.77,USD,INACTIVE,2022-11-11 05:06:34,
137021147515,2200507098,LOAN,58186.97,USD,CLOSED,2023-06-03 01:53:22,
391178444035,6732411376,LOAN,23255.46,USD,INACTIVE,2021-12-06 19:25:07,
322862375229,1526004926,LOAN,5352.64,USD,INACTIVE,2021-07-07 13:16:56,
973767641567,3486284739,CHECKING,91259.93,USD,INACTIVE,2025-02-06 23:47:07,
32177828953,5093384964,CHECKING,69602.1,USD,INACTIVE,2024-12-15 16:39:41,
222897846617,9454482235,SAVINGS,34609.54,USD,ACTIVE,2022-01-18 10:57:26,
489140220504,4481289521,CHECKING,75589.91,USD,INACTIVE,2020-01-25 03:23:55,
11946982315,5626292857,CHECKING,89253.26,USD,INACTIVE,2024-01-07 15:14:50,
965932592323,6845513490,SAVINGS,87272.58,USD,CLOSED,2021-11-05 18:18:59,
982986955536,805085092,CHECKING,72631.69,USD,ACTIVE,2024-12-04 12:09:40,
379537901807,7316339698,SAVINGS,61938.35,USD,INACTIVE,2022-02-20 22:07:42,
300615678459,2327985471,LOAN,69559.38,USD,INACTIVE,2024-03-28 12:52:28,
115187724428,3403377233,CHECKING,33123.75,USD,ACTIVE,2020-02-18 18:18:10,
513039753277,6293530120,LOAN,80321.86,USD,INACTIVE,2022-06-21 09:26:19,
219063507197,1737876211,SAVINGS,41195.11,USD,CLOSED,2022-11-19 11:40:59,
913745554045,4678260645,LOAN,27353.34,USD,INACTIVE,2020-07-10 16:10:38,
82688664078,6214525400,CHECKING,71523.61,USD,ACTIVE,2025-03-28 18:26:39,
886323162083,5873646903,CHECKING,54605.27,USD,ACTIVE,2023-09-16 20:50:20,
266484382600,1679052973,LOAN,12878.52,USD,ACTIVE,2023-10-15 12:54:58,
325083103044,4714241087,LOAN,81410.38,USD,CLOSED,2024-12-24 02:07:12,
612673276884,2445705291,LOAN,96769.62,USD,INACTIVE,2023-11-30 17:08:42,
942759074774,5147906340,CHECKING,69234.19,USD,ACTIVE,2022-06-11 15:46:15,
809577288952,7328233517,CHECKING,74958.06,USD,ACTIVE,2022-07-27 14:57:09,
800211587404,5255781982,CHECKING,51887.43,USD,INACTIVE,2024-02-03 20:51:44,
348297382107,7124200658,CHECKING,87974.06,USD,INACTIVE,2020-07-03 18:50:18,
571466567990,5401987158,CHECKING,17308.36,USD,ACTIVE,2021-06-05 21:30:21,
161451526596,8520223688,SAVINGS,25063.9,USD,INACTIVE,2020-05-17 09:06:34,
753160088338,8677604230,SAVINGS,94973.32,USD,ACTIVE,2023-09-08 17:53:08,
749593632735,2399260647,LOAN,77474.69,USD,ACTIVE,2023-06-15 23:33:34,
391410754703,1047939419,LOAN,69258.71,USD,ACTIVE,2021-12-18 18:53:17,
22591133733,8061741408,SAVINGS,69661.08,USD,CLOSED,2023-07-14 05:55:19,
227475154365,3045584626,LOAN,93164.76,USD,INACTIVE,2023-08-31 05:15:29,
606080356837,5921775741,CHECKING,46813.03,USD,INACTIVE,2024-01-10 12:16:35,
921117537196,6677030831,LOAN,46067.31,USD,INACTIVE,2024-04-18 16:24:06,
800329811654,987846098,SAVINGS,34823.86,USD,ACTIVE,2023-01-20 07:26:21,
661527678006,1059132039,LOAN,59731.86,USD,INACTIVE,2023-02-20 17:14:19,
52202005025,5180931583,LOAN,13592.94,USD,ACTIVE,2024-08-24 23:46:13,
674186172017,1739825008,LOAN,3867.42,USD,INACTIVE,2020-11-03 21:30:00,
363472773140,3480256099,SAVINGS,15181.67,USD,INACTIVE,2021-06-13 16:44:25,
922762218396,8296946183,SAVINGS,61431.2,USD,ACTIVE,2025-04-11 23:18:25,
976433418667,1649632502,LOAN,60340.62,USD,ACTIVE,2025-04-23 03:07:44,
314580337482,2148991319,LOAN,92148.01,USD,ACTIVE,2020-03-27 22:01:20,
294755484275,8753220366,LOAN,55896.68,USD,INACTIVE,2025-04-19 06:22:24,
664999158609,2515836268,SAVINGS,90595.42,USD,INACTIVE,2020-09-03 09:00:36,
723489904413,3607618295,SAVINGS,72414.71,USD,ACTIVE,2021-08-29 17:55:39,
859128392443,1160550521,CHECKING,31747.62,USD,CLOSED,2024-12-30 02:58:52,
877748852954,8585317033,CHECKING,45110.56,USD,ACTIVE,2025-07-28 00:30:31,
991352227077,3928365229,LOAN,3816.12,USD,CLOSED,2024-09-07 02:13:58,
167925096200,8176217058,CHECKING,41103.08,USD,ACTIVE,2021-12-30 13:27:43,
160551770919,4646044396,LOAN,35993.03,USD,CLOSED,2024-07-29 02:30:32,
649931042970,1939453499,SAVINGS,75961.82,USD,CLOSED,2023-11-27 05:25:06,
556456404545,4142789022,CHECKING,45748.26,USD,INACTIVE,2023-01-01 14:09:46,
44731299317,2909600703,CHECKING,4518.77,USD,ACTIVE,2024-01-10 16:37:39,
649349740496,500722744,CHECKING,73141.85,USD,CLOSED,2021-10-18 23:16:59,
674130977221,8300884479,CHECKING,84233.81,USD,ACTIVE,2025-03-01 02:43:07,
884490543674,4849083527,CHECKING,63030.94,USD,ACTIVE,2021-02-21 01:01:18,
231008829263,5720147839,SAVINGS,55066.72,USD,ACTIVE,2020-06-23 19:40:56,
450436444945,4514632946,LOAN,23887.19,USD,CLOSED,2020-11-30 14:24:17,
969776872466,7283037635,CHECKING,26348.95,USD,INACTIVE,2022-12-17 19:09:46,
313396287205,4330163269,LOAN,77453.01,USD,ACTIVE,2021-10-27 12:49:06,
980184798955,1047736262,SAVINGS,84607.61,USD,INACTIVE,2024-11-26 06:31:05,
74664536864,3232853061,CHECKING,41733.9,USD,INACTIVE,2021-10-15 02:22:30,
855271893970,5302467528,SAVINGS,90773.1,USD,INACTIVE,2023-12-23 21:41:40,
437846340267,2730408075,LOAN,6180.95,USD,CLOSED,2024-11-05 03:13:02,
523789255152,6056333263,LOAN,48948.78,USD,ACTIVE,2021-06-02 10:24:52,
733313451287,3021088799,CHECKING,31377.44,USD,ACTIVE,2024-12-18 23:41:23,
480292006720,2322184114,SAVINGS,90087.07,USD,INACTIVE,2020-02-05 01:15:52,
995204376858,3994163680,LOAN,7661.23,USD,INACTIVE,2021-01-07 00:47:36,
570739878503,6001380633,LOAN,4455.64,USD,ACTIVE,2020-10-20 08:02:59,
104004419383,7137959339,SAVINGS,8736.86,USD,INACTIVE,2025-03-20 12:56:58,
995630241450,337845806,SAVINGS,60683.03,USD,CLOSED,2023-04-12 13:42:47,
56010860468,2968919357,LOAN,22481.56,USD,INACTIVE,2021-02-18 22:04:31,
352745580471,4717012502,CHECKING,10768.8,USD,CLOSED,2021-08-17 03:21:27,
296893958427,6722457086,CHECKING,3894.17,USD,CLOSED,2024-07-31 19:43:46,
996355697819,3023959386,CHECKING,6528.6,USD,INACTIVE,2020-03-03 09:39:55,
176677599574,9558073246,SAVINGS,89585.93,USD,CLOSED,2024-04-20 13:29:55,
892795134091,4216825027,SAVINGS,71266.34,USD,CLOSED,2020-08-16 17:52:52,
442846165330,1899902362,SAVINGS,74275.35,USD,CLOSED,2020-06-04 20:52:47,
725265451429,2996498429,CHECKING,46838.46,USD,ACTIVE,2022-08-21 06:40:18,
31645457564,27662314,SAVINGS,41986.73,USD,ACTIVE,2023-02-06 12:05:47,
756046302439,7681710579,SAVINGS,2114.53,USD,CLOSED,2023-12-03 03:51:17,
922576175378,5345974609,SAVINGS,55631.7,USD,INACTIVE,2022-12-05 05:58:54,
185365241191,3750139779,SAVINGS,34207.84,USD,CLOSED,2025-02-06 11:26:43,
207449547599,5090581555,LOAN,89775.5,USD,ACTIVE,2022-03-27 04:09:27,
115400239450,1263983116,CHECKING,84910.21,USD,ACTIVE,2023-03-22 20:53:27,
590813026684,2475499659,LOAN,10136.77,USD,ACTIVE,2021-09-04 10:02:34,
248877999832,9147582086,SAVINGS,41796.07,USD,INACTIVE,2021-07-04 12:37:57,
793522229597,32335099,LOAN,18967.61,USD,CLOSED,2020-01-05 17:25:18,
120036928731,1455796301,SAVINGS,58681.45,USD,ACTIVE,2022-12-06 03:11:37,
353449946502,7139177912,SAVINGS,85627.04,USD,ACTIVE,2020-09-27 11:15:57,
249222723531,139692619,SAVINGS,6092.85,USD,INACTIVE,2022-08-06 19:51:20,
229555182277,5316206922,CHECKING,79643.37,USD,CLOSED,2024-04-28 09:28:44,
233621226567,495588545,CHECKING,66752.2,USD,ACTIVE,2021-03-01 00:07:12,
357733452431,1098157586,SAVINGS,71935.56,USD,CLOSED,2021-07-08 08:10:56,
925745895403,399421023,LOAN,35388.41,USD,ACTIVE,2022-11-16 06:58:53,
967232484830,6114562752,CHECKING,20262.75,USD,INACTIVE,2021-08-02 04:35:57,
655437797630,1613927376,SAVINGS,86116.68,USD,INACTIVE,2021-07-27 01:19:16,
827999854995,8729008128,LOAN,29923.13,USD,CLOSED,2023-03-26 16:58:30,
703361887736,3267516637,CHECKING,47391.12,USD,CLOSED,2025-06-20 08:52:13,
377277075842,1673087603,SAVINGS,89460.65,USD,INACTIVE,2021-06-08 13:37:18,
946185628491,6868238087,CHECKING,3864.81,USD,ACTIVE,2020-02-20 05:19:48,
920010942659,8554851293,SAVINGS,65511.14,USD,CLOSED,2025-04-15 04:48:07,
367369582783,5887586141,CHECKING,66609.66,USD,CLOSED,2024-05-21 20:46:19,
354192662750,5542819207,LOAN,11397.87,USD,CLOSED,2025-03-13 12:53:15,
442237872870,7447641664,LOAN,29524.6,USD,CLOSED,2020-09-01 06:26:13,
611452335709,7898334859,LOAN,57209.58,USD,INACTIVE,2022-10-05 08:30:41,
709279718097,1496717872,LOAN,4251.91,USD,CLOSED,2024-09-28 05:36:57,
211374473742,2308615762,LOAN,13482.04,USD,INACTIVE,2023-04-24 14:30:14,
992768688182,3028727754,LOAN,60533.82,USD,ACTIVE,2023-09-29 06:29:07,
159134766718,6749406480,LOAN,36826.51,USD,CLOSED,2021-02-12 02:24:04,
238670318929,2798719711,SAVINGS,35229.54,USD,CLOSED,2020-02-18 06:06:38,
433176114577,9403862059,LOAN,92922.52,USD,CLOSED,2023-08-09 12:30:29,
386286632953,40100720,CHECKING,11742.18,USD,CLOSED,2025-05-18 05:50:33,
492069720,2789621321,SAVINGS,5297.83,USD,ACTIVE,2020-05-21 05:15:27,
764424257337,8387557460,LOAN,93776.14,USD,CLOSED,2023-11-20 11:14:24,
214601380519,8370619215,CHECKING,92095.43,USD,INACTIVE,2021-08-29 01:32:33,
68614860648,4791592659,SAVINGS,29669.68,USD,INACTIVE,2024-06-15 11:30:17,
354738552643,8800949222,SAVINGS,62739.16,USD,CLOSED,2020-02-07 11:19:35,
543698250522,2289400238,LOAN,8666.51,USD,ACTIVE,2021-04-18 21:42:48,
145761742493,3219597432,CHECKING,56033.44,USD,CLOSED,2023-11-17 05:59:20,
470090679498,3813048999,CHECKING,14907.8,USD,ACTIVE,2022-10-02 13:34:51,
881805375474,8764090870,CHECKING,58740.82,USD,INACTIVE,2024-09-15 21:37:51,
330056714608,2762908002,CHECKING,95392.58,USD,CLOSED,2023-03-09 01:25:55,
544549538373,7393466270,CHECKING,74056.96,USD,INACTIVE,2024-01-07 23:38:06,
886728541409,1863784752,LOAN,15530.65,USD,INACTIVE,2024-04-18 03:51:47,
535582562907,8230879248,LOAN,7054.74,USD,INACTIVE,2020-08-04 01:22:29,
171060418658,525413481,SAVINGS,24153.74,USD,INACTIVE,2022-03-17 13:46:23,
914113461709,4114793875,LOAN,85077.2,USD,ACTIVE,2022-06-18 06:18:18,
154755957611,9006549651,CHECKING,94109.44,USD,INACTIVE,2021-04-02 15:49:56,
118788196352,8703675962,SAVINGS,4114.07,USD,ACTIVE,2024-10-14 15:31:02,
408865711554,697651878,SAVINGS,41664.0,USD,ACTIVE,2024-04-17 19:51:36,
776258872203,287604455,SAVINGS,12811.75,USD,CLOSED,2024-09-24 22:05:53,
774383279655,8493807002,CHECKING,52690.29,USD,ACTIVE,2021-05-16 08:18:15,
136234918421,7319091246,SAVINGS,41829.57,USD,INACTIVE,2025-05-25 07:25:24,
530916114492,5239148058,LOAN,75325.7,USD,INACTIVE,2022-12-17 00:52:35,
822815665584,7171936068,SAVINGS,14054.36,USD,INACTIVE,2020-07-22 22:25:01,
425994484427,9595992233,SAVINGS,50853.05,USD,INACTIVE,2025-01-17 03:18:56,
424869882875,805848154,SAVINGS,62081.57,USD,ACTIVE,2021-09-03 18:25:49,
235765546323,4208690642,SAVINGS,33709.12,USD,ACTIVE,2021-06-13 18:01:59,
422155697613,5733990088,LOAN,43530.67,USD,INACTIVE,2021-06-28 15:47:45,
955999719855,5911598482,CHECKING,39186.31,USD,CLOSED,2020-09-09 12:58:49,
854703856180,2893299733,SAVINGS,38717.79,USD,INACTIVE,2022-12-30 14:22:18,
794826227752,2644819548,CHECKING,9497.62,USD,INACTIVE,2023-03-16 20:21:29,
372843070978,9477023982,CHECKING,32412.79,USD,ACTIVE,2021-06-03 22:43:08,
519044989437,4225830395,SAVINGS,81301.91,USD,CLOSED,2021-07-27 10:13:56,
55451890419,2383128392,LOAN,66475.67,USD,CLOSED,2020-06-26 11:26:36,
366205955450,4737616341,CHECKING,44019.45,USD,INACTIVE,2021-07-23 18:24:16,
714144298403,3453521247,LOAN,82810.66,USD,INACTIVE,2020-12-26 08:45:27,
22723000800,5827740548,SAVINGS,53675.88,USD,CLOSED,2023-04-08 04:39:19,
798230004989,9970643829,LOAN,55850.93,USD,INACTIVE,2024-12-04 14:48:15,
454925331026,142631328,LOAN,68160.04,USD,CLOSED,2023-08-09 02:15:12,
360080506074,4572142027,SAVINGS,67039.15,USD,ACTIVE,2022-06-30 23:45:57,
760103771068,6942845515,LOAN,41724.67,USD,ACTIVE,2024-05-06 18:09:26,
886852835275,142398907,CHECKING,89815.14,USD,ACTIVE,2024-05-24 02:00:07,
669968665479,6921927331,CHECKING,66378.84,USD,CLOSED,2024-08-15 12:16:23,
999345099376,1218927272,LOAN,78136.59,USD,INACTIVE,2024-02-19 00:20:22,
223397464346,8132330425,CHECKING,84898.37,USD,INACTIVE,2021-03-21 02:23:04,
603898478028,3067643754,CHECKING,93402.17,USD,ACTIVE,2022-06-19 20:10:36,
318591615472,1597306937,CHECKING,44758.23,USD,ACTIVE,2020-05-08 10:27:26,
464335907047,8403320961,CHECKING,30328.44,USD,CLOSED,2023-01-17 22:02:16,
665945334202,1806881914,CHECKING,96967.46,USD,ACTIVE,2022-08-12 11:20:31,
298846293859,2452407401,LOAN,46418.3,USD,INACTIVE,2025-02-22 06:03:01,
311382869939,6571096333,LOAN,80712.43,USD,CLOSED,2020-06-16 18:15:13,
728181491019,3471537558,SAVINGS,68928.01,USD,CLOSED,2025-01-31 14:07:44,
246447544580,1610525683,SAVINGS,21195.04,USD,CLOSED,2023-04-30 22:19:31,
88609136215,1488599866,LOAN,56838.11,USD,INACTIVE,2024-04-30 18:47:15,
732621064658,977121222,SAVINGS,12701.81,USD,INACTIVE,2024-08-09 19:11:37,
352836734179,5414586095,LOAN,5255.17,USD,CLOSED,2022-06-02 22:29:06,
989592793747,7678064902,SAVINGS,59371.75,USD,CLOSED,2025-04-05 14:38:03,
862692883332,6543794443,LOAN,81198.53,USD,INACTIVE,2020-02-03 12:43:28,
876856049395,5702432280,LOAN,42158.56,USD,INACTIVE,2023-08-06 14:34:46,
214292236347,5092982599,SAVINGS,4945.07,USD,INACTIVE,2020-12-26 14:26:44,
